Entity,Match,Matched Entity,Score
The colonoscopy,True,Hx of colonoscopy,0.8750452
upper gastrointestinal series,True,Hx of upper gastrointestinal bleed,0.87482435
The BUN,True,Elder neglect,0.8608128
Serratia urosepsis,False,Pityriasis rosea,0.81345975
Renal ultrasound,False,Renal mass,0.84883773
abscess orhydronephrosis,False,Perineum abscess,0.8212029
Loculated pleural effusions,True,Loculated pleural effusion,1.0000001
intravenous and p.o. Flagyl,False,Long term intravenous immune globulin therapy,0.80977046
C. difficile,False,Angina decubitus,0.7451683
2+ bacteria,False,Positive MRSA culture,0.6920624
p.o. Vancomycin,False,Vancomycin resistant enterococcal infection,0.768502
Chronic pleural effusions,True,Malignant pleural effusion,0.93549645
baseline creatinine,True,Elevated serum creatinine,0.9046485
Ischemic bowel,True,Ischemic intestinal stricture,0.8902781
SMA Percutaneous Transluminal Coronary Angioplasty,True,HX of percutaneous transluminal coronary angioplasty,0.8997328
Positive PPD,True,PPD positive,0.92026657
total hip replacement,False,HX of leg bypass,0.8161728
Right bundle branch block,True,Right bundle branch block,0.9999998
left anterior hemiblock,True,Left anterior fascicular hemiblock,0.9364985
.Medications on transfer,False,Declines treatment,0.74882257
Ventolin inhaler,False,Inhalation therapy complication,0.80941975
Lotrimin cream,False,Warfarin overdose,0.7523425
sliding scale nitro paste,False,Bilat objective pulsatile tinnitus,0.74229807
calcium carbonate,False,Potassium overdose,0.7902389
pulse rate,False,Heart murmur,0.8063132
temperature maximum,False,Seasonal asthma,0.7310978
I / VI systolic ejection murmur,False,Bilat conjunctival xerosis,0.7111434
mild tenderness in the left lower quadrant,False,"Left breast lump, lower inner quadrant",0.848472
external hemorrhoids,True,External hemorrhoid,0.96804833
Urine sodium,True,Potassium overdose,0.8518922
urine creatinine,False,Elevated serum creatinine,0.8480927
urine osmose,False,Amebic liver abscess,0.8095919
Pleural fluid pH,True,Pleural plaque,0.86280525
total protein3.1,False,1Q21.1 microdeletion syndrome,0.76223135
1900-03-10 white blood cells,False,Hx of testicular germ cell cancer,0.6637767
1900-02-19 red blood cells,False,Fetal maternal hemorrhage in pregnancy,0.6952528
gram negative rod urosepsis,False,Gram negative pneumonia,0.8285793
a full course of Flagyl,False,Right pinguecula,0.7119824
C. difficile toxin,False,C difficile infection,0.8342066
rising white count,False,Collapsing pulse,0.8236669
intravenous ceftizoxime,True,Long term high dose acetaminophen therapy,0.869181
Stool for C. difficile,False,C difficile infection,0.8039931
relapsed C. difficile colitis,False,C difficile infection,0.75283444
Intravenous antibiotics,True,Long term antibiotic therapy,0.8533326
An abdominal CAT scan,False,Abnl chest CT scan,0.8185348
thickened bowel wall,True,Change in bowel habit,0.87285876
thumb printing,False,Abortion counseling,0.68693674
recurrent bowel ischemia,True,Renal ischemia,0.8789108
clear liquids,False,Central vertigo,0.81780845
soft solids,False,Difficult temperament,0.8327881
intravenous hydration,False,Long term intravenous immune globulin therapy,0.8365125
the BUN,True,Elder neglect,0.8608128
The abdominal CAT scan,False,Abnl antenatal ultrasound,0.76765746
hydronephrosis,True,Hydronephrosis,1.0000002
orrenal abscess,True,Vulvar abscess,0.9269885
Medications on transfer,False,Declines treatment,0.8226938
Abdominal pain,True,Abdominal pain,1.0000001
pheresis renal biopsy,False,Biological heart valve graft complication,0.8326491
sudden onset left-sided abdominal pain,True,Recurrent abdominal pain,0.90386415
a recent kidney biopsy,False,Heart transplant rejection,0.76438713
his Cr,False,Plague,0.81142443
AVF - R radial - cephalic,False,Abnl anal Pap ASC-H (atypical squamous cells cannot exclude high grade),0.7894818
AVF - L aneurysm resection,True,Hx of cerebral aneurysm,0.87909126
Tunneled L subclavian catheter,False,Hx of intraventricular hemorrhage,0.82398146
palpation LLQ,False,Constipation,0.71497667
INR ( PT )-,False,Elevated CPK,0.64542156
left sided abdominal pain,True,Upper abdominal pain,0.9151299
his ultrasound,False,Kissing spine,0.79069734
mild hydronephrosis,True,Congenital hydronephrosis,0.9301986
new perinephric fluid,False,Healed glomerulonephritis,0.8142382
a CT scan of his abdomen / pelvis,False,Abnl chest CT scan,0.7983255
retroperitoneal hemorrhage,True,Retroperitoneal fibrosis,0.9245106
the renal transplant,False,Renal mass,0.7987827
recent transplant biopsy,True,Liver transplant rejection,0.8506558
Serial hematocrits,False,Fhx of hematopoietic cancer,0.8331351
abdominal exams,True,Abdominal tenderness,0.86402833
another unit pRBC,False,IUD counseling,0.78599405
his labs,False,Kissing spine,0.789601
1900-01-01 unit pRBC,False,CKD stage 2 (gfr 60-89),0.6613252
His Hct,False,Complete SAB,0.7345566
his am Hct,False,FHX of CAD,0.74659896
class I and II antibody levels,False,Antibody deficiency w near normal immunoglobulins,0.7897067
1900-01-10 mg IVIG,False,DM 1 w chronic skin ulcer,0.6235804
new issues,False,Burnout,0.7734029
LLQ pain,False,FHX of CAD,0.8050586
a trough level,False,Divergence anomaly,0.7851666
trough level of prograf,False,Hx of torsades type ventricular tachycardia due to prolonged QT,0.74545753
chem 1900-01-10,False,"Chimera 46, XX/46, XY",0.58179903
Mycophenolate Mofetil,False,Bilat hydroxychloroquine retinopathy,0.8377663
Outpatient Lab Work,False,Assisted living facility patient,0.76403
trough prograf level,False,Hx of torsades type ventricular tachycardia due to prolonged QT,0.72006375
humoral rejection of renal transplant,True,Bilat corneal transplant failure,0.8831103
perinephric transplant hemorrhage,True,Intracerebellar hemorrhage due to birth trauma,0.882707
weight gain,False,Poor weight gain,0.8469852
Chem 1900-01-07,False,"Chimera 46, XX/46, XY",0.5769452
T Bili,False,Bilat Adies pupil,0.7961394
Trough Prograf level,False,Hx of torsades type ventricular tachycardia due to prolonged QT,0.72006375
Attending evaluation,True,Declines procedure,0.8525326
TYLENOL #3 ( ACETAMINOPHEN W / CODEINE,False,Adverse effect of acetaminophen,0.81489825
pain,True,Pain,1.0000001
FLAGYL ( METRONIDAZOLE ),False,Poisoning by dipyridamole,0.83335507
chest pain unclear etiology,False,Atypical chest pain,0.8395115
metastatic squamous cell lung CA,True,Cutaneous squamous cell carcinoma of head and neck,0.86042285
"Mets to spine , femur",False,Right femur Fx,0.7951934
Tumor invasive of pleura and rib,True,"Melanoma, skin of left arm",0.8658997
acute onset left chest pain,True,Chronic left foot pain,0.8697506
tumor invasion,True,Giant cell tumor,0.85926336
unstable angina,True,Unstable angina,0.9999999
v / q,False,Q fever,0.7043446
post-obstructive pneumonia,True,Post obstructive pneumonia,0.972044
further chest pain,True,Chest pain,0.8784446
cardiac arrest,False,Terminal illness,0.8459877
Left subclavian CVL placement,True,Right subclavian vein stenosis,0.87451416
Right femoral CVL placement,True,Right lateral femoral condyle stress fx,0.8710458
thickening of sigmoid,False,Hx of sigmoid colectomy,0.8124868
Nasal cannula 1900-01-02,False,Palatal myoclonus,0.7840531
"mod AS,AR",False,"SAB, unspecified w UTI",0.7152929
mod MR,False,MRSA carrier,0.747027
O2 dependent,False,Protein S deficiency,0.77368855
recurrent UTI 's,False,Recurrent UTI,0.8343681
Chronic bronchitis,True,Chronic bronchitis,1.0
L ax-bifem,False,DM 1 w bilat severe nonproliferative retinopathy,0.8007659
L fem-CMED,False,FHX of CAD,0.78443635
", L4-L5",False,Complete C5-C7 quadriplegia,0.71908534
IRRR,False,IgG deficiency,0.7378004
Decreased BS bilaterally,False,Decreased fetal movement,0.80722153
mild tenderness R and L lower quadrants,False,RLQ rebound abdominal tenderness,0.8428581
visible fem-fem graft,False,Hx of cornea graft failure,0.78093517
+ 1900-01-01 edema,False,E coli 0157 infection,0.5931065
MB Indx,False,HX of CABG,0.7612562
BLOOD Type,False,Terminal illness,0.8076667
CT CSpine,False,Hgb D trait,0.7633612
cervical spine fracture,True,Cervical spinal cord concussion,0.9123152
Cervical spondylosis,True,Cervical spondylosis,0.9999999
CVL placement,False,MRSA pneumonia,0.7920295
A left subclavian vascular catheter,True,Right subclavian vein stenosis,0.87231815
bilateral moderate pleural effusions,True,Secondary pleural effusion,0.89589566
the previous study,False,Declines lab draws,0.7758026
New perihilar and basilar opacities,False,Neonatal dehydration,0.5565331
underlying aspiration,False,Aspiration pneumonia,0.82775795
infectious pneumonia in the lung bases,True,Viral hepatitis in childbirth,0.8530333
Surgical clips,False,Breakthrough bleeding,0.8434311
large left pneumothorax,True,Acute pneumothorax,0.91068834
almost complete collapse of the left lung,True,Derangement of left shoulder joint,0.8596919
home O2,False,Q fever,0.6796069
a mildly tender abdomen,False,Abdominal swelling,0.78714764
bowel and IV antibiotics,False,Urethritis,0.80579203
a swallow study,False,Mouth breathing,0.76232684
clinical exam,False,Declines anal exam,0.82778084
Her groin CVL,False,Skin thickening,0.7370578
a L SC SVL,False,DM 2 w bilat severe nonproliferative retinopathy,0.71383977
mildly agitated,False,Headache,0.82895315
an ABG,False,ADHD,0.7771232
a severe resp acidosis,False,Anemia due to ESRD,0.83890575
severe hypoxia,True,Hypoxia,0.9320948
A CXR,False,Fhx of fragile x,0.73295885
complete collapse of the L lung,False,Congenital absence of lung,0.8314825
a bleb,False,Filtering bleb inflammation,0.74186003
her severe COPD,False,Benign shuddering attacks,0.77301407
a chest tube,False,Chest mass,0.7961005
CMO measures,False,Skew deviation,0.77900743
a severe respiratory acidosis,True,Respiratory acidosis,0.92707247
a morphine drip,False,IV anesthetic overdose,0.7850429
multiple pressors,False,Breech presentation,0.7697997
Full code,False,Complete SAB,0.8274329
extraordinary measures,False,Hostility,0.79814976
"Subarachnoid hemorrhage , posttraumatic",True,Subarachnoid hemorrhage due to birth trauma,0.9999999
recent illness,False,Terminal illness,0.8287006
Systolic blood pressure,False,"Systolic heart failure, unspecified acuity",0.8123784
His GCS,False,Secondary dm,0.627081
Pacemaker implantation,False,Hx of implantable cardiac pacemaker (removed),0.80142546
Cerebrovascular accident,True,Congenital cerebrovascular anomaly,0.9139519
Previous intracranial hemorrhage,True,Traumatic intracranial hemorrhage,0.94227636
Nipride drip,False,Enoxaparin overdose,0.8231313
Pinpoint pupils,False,Deconditioning,0.71757734
Doll 's eyes,False,Limping child,0.68437815
peripheral stimulation,True,Peripheral vertigo,0.87035644
His reflexes,False,Muscle weakness,0.72226197
upgoing toes bilaterally,False,Open right toe Fx,0.822104
diffuse subarachnoid hemorrhage,True,Traumatic subarachnoid hemorrhage,0.93159825
A Vent drain,False,Home ventilation dependence,0.76268834
His neurologic exam,False,Hx of implanted neurostimulator (removed),0.7782993
His ICPs,False,Left talipes,0.787274
the Nipride drip,False,Loop diuretic overdose,0.77280855
extensive posturing,False,Scar contracture,0.74000186
A CTA,False,MRSA pneumonia,0.7966193
intraventricular blood,True,Diffuse intraventricular block,0.9040823
an aneurysm,True,"Aortic aneurysm, unspecified site",0.92336917
A repeat CT,False,Repeated falls,0.8278617
the diffuse subarachnoid hemorrhage,False,Left iridocorneal endothelial syndrome,0.84908164
a new cerebellar hemorrhage,True,Cerebellar predominant multiple system atrophy,0.8581371
repeat scan,False,Repeated falls,0.7937629
comfort measures only,False,Comfort care only,0.7499496
a Morphine drip,False,IV anesthetic overdose,0.7850429
end stage renal disease,True,Renal failure,0.8777502
polycystic kidneydisease,False,Fhx of polycystic kidney disease,0.82318103
cadaveric renal allograft,False,"CAD of autologous arterial graft, wo angina",0.8360844
an early postoperative transplant nephrectomy,False,Bilat corneal transplant rejection,0.8171283
difficult access problems,False,Financial problem,0.7711052
a left upper arm PTFE,False,Open left ankle Fx,0.79473114
emergency transplant,False,Wound drainage,0.8252708
this difficult access problem,False,Sibling relational problem,0.7525488
her last hemodialysis,False,Hemodialysis dependence,0.7724798
Multiple angio accesses,False,"Palate cancer, overlapping sites",0.7854514
transplant nephrectomy,True,Hx of nephrectomy,0.8966234
a cadaveric renal allograft to the left iliac fossa,False,Bilat myopathy of extraocular muscles,0.8211265
her immunosuppressive agents,True,Hx of immunosuppressive therapy,0.85750103
Her prednisone,False,Abnl semen finding,0.73168606
a stable dose,False,Long term gold therapy,0.78300375
Discharge medications,False,Abortion counseling,0.75072956
Drug Allergy,True,Drug allergy,1.0
Left sided weakness,False,Left radius Fx,0.79137206
LAD angioplasty,False,Hx of peripheral vascular angioplasty,0.8411756
aortic stenosis,True,Aortic valve stenosis,0.9683925
acute onset left sided weakness,False,Chronic left sided CHF,0.8016037
severe headache,True,Chronic daily headache,0.9031013
left sided weakness,False,Left radius Fx,0.79137206
facial droop,False,Facial mass,0.81387484
slurring of speech,True,Slurred speech,0.8878876
Finger stick blood glucose,False,Skin tag,0.8224766
vitals,False,Liver mass,0.77031153
Initial NIH stroke scale,False,"Hx of mitral valve replacement, bioprosthetic",0.7439945
large right intracerebral hemorrhage,True,Right hemorrhagic corpus luteum cyst,0.89344597
BP control,False,Corn,0.8222605
goal BP,False,Missed abortion,0.72186923
1900-01-10 mg SC Vitamin K,False,DM 1 w arthropathy,0.63870025
1900-01-02 units FFP,False,CKD stage 2 (gfr 60-89),0.6614493
1900-02-19 grams Mannitol,False,"Burn, 10-19% BSA",0.6375549
Known non-dominant 1900-01-00 RCA lesion,False,DM 1 w left proliferative retinopathy,0.7223826
Mild-moderate aortic stenosis,True,Coronary arteritis,0.869457
Colon cancer,True,Liver cancer,0.94078976
Diabetes mellitus,True,Neonatal diabetes mellitus,0.9013135
PHYSICAL EXAM,False,Pregnancy test negative,0.7538359
#NAME? tube,False,Clicking left hip,0.69314784
carotid bruits,True,Carotid bruit,0.9002689
Coarse breath sounds anterolaterally,False,Paradoxical movement of vocal fold,0.7458791
Irregularly irregular,False,Recurrent pilonidal cyst,0.678033
No response to voice,False,"Person w feared complaint, no diagnosis made",0.6575565
nasal tickle,False,Nasal dryness,0.80067253
Pupils fixed,False,Declines chemotherapy,0.83708596
